SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC
PC-2025-006736,2025-11-23,2025-11-23T16:30:00Z,2025-11-24T08:30:00Z,2025-11-24T11:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,50840,Logroño,Noreste,R-ZAR01-01,Linehaul,1.6,1-5 kg,12.74,0.93,13.67,Delivered,1.0,SAP_S4,Snowflake,8225506737,SF_BATCH_20251105,2026-01-02T16:53:00Z
PC-2025-006194,2025-11-23,2025-11-23T16:50:00Z,2025-11-26T00:50:00Z,2025-11-27T04:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,ECO,Economy,Low,72,False,46563,Valencia,Este,R-BCN01-02,Van,6.0,5-10 kg,8.06,0.66,8.72,Delivered,1.0,ParcelOps,Snowflake,8225506195,SF_BATCH_20251105,2025-12-26T17:25:00Z
PC-2025-006541,2025-11-23,2025-11-23T17:00:00Z,2025-11-24T12:00:00Z,2025-11-24T15:00:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,EXP,Express,High,24,False,28028,Madrid,Centro,R-MAD01-02,Van,5.0,1-5 kg,11.72,0.88,12.6,Delivered,1.0,SAP_ECC,Snowflake,8225506542,SF_BATCH_20251105,2025-12-10T17:06:00Z
PC-2025-006478,2025-11-23,2025-11-23T17:20:00Z,2025-11-24T02:20:00Z,2025-11-24T05:20:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,28308,Alcorcón,Centro,R-MAD02-01,Van,0.6,0-1 kg,16.73,1.38,18.11,Delivered,2.0,ParcelOps,Snowflake,8225506479,SF_BATCH_20251105,2025-11-30T17:34:00Z
PC-2025-006143,2025-11-23,2025-11-23T17:30:00Z,2025-11-24T16:30:00Z,2025-11-25T21:30:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46517,Tarragona,Este,R-VAL02-01,Van,10.8,10+ kg,9.98,0.73,10.71,Delivered,1.0,SAP_S4,Snowflake,8225506144,SF_BATCH_20251105,2025-12-19T18:12:00Z
PC-2025-006205,2025-11-23,2025-11-23T17:30:00Z,2025-11-24T11:30:00Z,2025-11-24T22:30:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28196,Leganés,Centro,R-MAD02-01,Van,4.9,1-5 kg,11.77,0.83,12.6,Delivered,1.0,SAP_ECC,Snowflake,8225506206,SF_BATCH_20251105,2025-12-07T17:37:00Z
PC-2025-006097,2025-11-24,2025-11-24T06:50:00Z,2025-11-25T03:50:00Z,2025-11-25T11:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28320,Getafe,Centro,R-MAD01-02,Van,4.7,1-5 kg,11.5,0.87,12.37,Delivered,2.0,SAP_S4,Snowflake,8225506098,SF_BATCH_20251105,2026-01-02T07:23:00Z
PC-2025-006108,2025-11-24,2025-11-24T07:15:00Z,2025-11-24T21:15:00Z,,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28151,Coslada,Centro,R-MAD02-01,Van,14.6,10+ kg,16.33,1.08,17.41,Exception,2.0,SAP_S4,Snowflake,8225506109,SF_BATCH_20251105,2025-12-30T07:58:00Z
PC-2025-006015,2025-11-24,2025-11-24T08:10:00Z,2025-11-26T19:10:00Z,2025-11-27T07:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,ECO,Economy,Low,72,False,28351,Getafe,Centro,R-MAD02-01,Van,9.1,5-10 kg,7.91,0.62,8.53,Delivered,1.0,ParcelOps,Snowflake,8225506016,SF_BATCH_20251105,2025-12-23T08:29:00Z
PC-2025-006144,2025-11-24,2025-11-24T08:25:00Z,2025-11-25T22:25:00Z,2025-11-26T06:25:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,28297,Fuenlabrada,Centro,R-MAD02-01,Van,7.9,5-10 kg,8.74,0.66,9.4,Delivered,1.0,ParcelOps,Snowflake,8225506145,SF_BATCH_20251105,2025-12-01T08:55:00Z
PC-2025-006395,2025-11-24,2025-11-24T08:35:00Z,2025-11-24T22:35:00Z,2025-11-25T07:35:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46922,Badalona,Este,R-VAL02-01,Van,9.9,5-10 kg,13.94,0.93,14.87,Delivered,1.0,SAP_S4,Snowflake,8225506396,SF_BATCH_20251105,2025-12-04T09:04:00Z
PC-2025-005922,2025-11-24,2025-11-24T09:00:00Z,2025-11-26T01:00:00Z,2025-11-26T07:00:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,STD,Standard,Normal,48,False,50223,Zaragoza,Noreste,R-ZAR01-01,Linehaul,0.2,0-1 kg,7.39,0.49,7.88,Delivered,1.0,SAP_ECC,Snowflake,8225505923,SF_BATCH_20251105,2025-12-13T09:55:00Z
PC-2025-006292,2025-11-24,2025-11-24T09:10:00Z,2025-11-24T19:10:00Z,2025-11-25T16:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28804,Leganés,Centro,R-MAD02-01,Van,1.3,1-5 kg,11.99,0.93,12.92,Delivered,2.0,SAP_S4,Snowflake,8225506293,SF_BATCH_20251105,2025-12-15T09:46:00Z
PC-2025-006531,2025-11-24,2025-11-24T09:30:00Z,2025-11-25T17:30:00Z,2025-11-26T07:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,50436,Tudela,Noreste,R-ZAR01-01,Linehaul,11.2,10+ kg,10.54,0.74,11.28,Delivered,1.0,SAP_ECC,Snowflake,8225506532,SF_BATCH_20251105,2025-12-28T10:27:00Z
PC-2025-006672,2025-11-24,2025-11-24T10:00:00Z,2025-11-26T02:00:00Z,,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,41972,Córdoba,Sur,R-SEV01-02,Van,1.6,1-5 kg,9.18,0.72,9.9,Exception,1.0,SAP_ECC,Snowflake,8225506673,SF_BATCH_20251105,2025-12-30T10:11:00Z
PC-2025-006251,2025-11-24,2025-11-24T10:30:00Z,2025-11-24T16:30:00Z,2025-11-24T23:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,50971,Teruel,Noreste,R-ZAR01-01,Linehaul,1.5,1-5 kg,17.5,1.33,18.83,Delivered,1.0,SAP_S4,Snowflake,8225506252,SF_BATCH_20251105,2025-12-20T11:26:00Z
PC-2025-006738,2025-11-24,2025-11-24T10:55:00Z,2025-11-25T13:55:00Z,2025-11-26T22:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,28559,Fuenlabrada,Centro,R-MAD01-02,Van,3.1,1-5 kg,7.89,0.63,8.52,Delivered,1.0,SAP_S4,Snowflake,8225506739,SF_BATCH_20251105,2026-01-07T11:15:00Z
PC-2025-006153,2025-11-24,2025-11-24T11:25:00Z,2025-11-24T17:25:00Z,2025-11-25T01:25:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,28198,Madrid,Centro,R-MAD02-01,Van,0.5,0-1 kg,16.72,1.19,17.91,Delivered,1.0,SAP_S4,Snowflake,8225506154,SF_BATCH_20251105,2025-12-14T11:55:00Z
PC-2025-006168,2025-11-24,2025-11-24T11:30:00Z,2025-11-25T04:30:00Z,2025-11-25T18:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28584,Fuenlabrada,Centro,R-MAD01-02,Van,18.8,10+ kg,15.32,1.09,16.41,Delivered,1.0,SAP_ECC,Snowflake,8225506169,SF_BATCH_20251105,2025-12-20T12:28:00Z
PC-2025-006079,2025-11-24,2025-11-24T11:50:00Z,2025-11-26T03:50:00Z,2025-11-26T07:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,STD,Standard,Normal,48,False,28693,Coslada,Centro,R-MAD01-02,Van,3.4,1-5 kg,7.79,0.51,8.3,Delivered,1.0,ParcelOps,Snowflake,8225506080,SF_BATCH_20251105,2025-12-23T12:05:00Z
PC-2025-006281,2025-11-24,2025-11-24T12:10:00Z,2025-11-26T02:10:00Z,2025-11-27T01:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,28081,Leganés,Centro,R-MAD02-01,Van,0.9,0-1 kg,7.38,0.6,7.98,Delivered,2.0,ParcelOps,Snowflake,8225506282,SF_BATCH_20251105,2025-12-07T12:26:00Z
PC-2025-006367,2025-11-24,2025-11-24T12:20:00Z,2025-11-24T17:20:00Z,2025-11-24T22:20:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,SAM,Same Day,Critical,12,False,28854,Getafe,Centro,R-MAD01-02,Van,2.8,1-5 kg,16.63,1.37,18.0,Delivered,2.0,ParcelOps,Snowflake,8225506368,SF_BATCH_20251105,2025-12-31T13:06:00Z
PC-2025-006354,2025-11-24,2025-11-24T12:30:00Z,2025-11-26T01:30:00Z,2025-11-28T05:30:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,46371,Tarragona,Este,R-BCN01-02,Van,9.0,5-10 kg,8.32,0.67,8.99,Delivered,1.0,SAP_S4,Snowflake,8225506355,SF_BATCH_20251105,2025-12-13T12:46:00Z
PC-2025-006326,2025-11-24,2025-11-24T12:35:00Z,2025-11-25T00:35:00Z,2025-11-25T16:35:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28951,Alcalá de Henares,Centro,R-MAD01-02,Van,10.2,10+ kg,14.4,0.95,15.35,Delivered,2.0,SAP_S4,Snowflake,8225506327,SF_BATCH_20251105,2025-12-30T13:33:00Z
PC-2025-006504,2025-11-24,2025-11-24T12:35:00Z,2025-11-26T00:35:00Z,2025-11-26T08:35:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,28762,Fuenlabrada,Centro,R-MAD02-01,Van,2.0,1-5 kg,9.19,0.75,9.94,Delivered,1.0,SAP_S4,Snowflake,8225506505,SF_BATCH_20251105,2025-12-26T13:22:00Z
PC-2025-006382,2025-11-24,2025-11-24T12:40:00Z,2025-11-25T00:40:00Z,2025-11-25T10:40:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,EXP,Express,High,24,False,28997,Leganés,Centro,R-MAD01-02,Van,1.1,1-5 kg,11.55,0.76,12.31,Delivered,1.0,SAP_ECC,Snowflake,8225506383,SF_BATCH_20251105,2025-12-23T13:38:00Z
PC-2025-006171,2025-11-24,2025-11-24T12:50:00Z,2025-11-26T04:50:00Z,2025-11-27T06:50:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,50385,Pamplona,Noreste,R-ZAR01-01,Linehaul,7.7,5-10 kg,9.63,0.79,10.42,Delivered,3.0,SAP_S4,Snowflake,8225506172,SF_BATCH_20251105,2026-01-05T13:00:00Z
PC-2025-006206,2025-11-24,2025-11-24T13:10:00Z,2025-11-25T18:10:00Z,2025-11-26T04:10:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46841,Tarragona,Este,R-VAL02-01,Van,11.2,10+ kg,10.63,0.84,11.47,Delivered,1.0,SAP_ECC,Snowflake,8225506207,SF_BATCH_20251105,2025-12-04T13:15:00Z
PC-2025-006528,2025-11-24,2025-11-24T13:10:00Z,2025-11-25T17:10:00Z,2025-11-26T07:10:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,46704,Valencia,Este,R-BCN01-02,Van,0.3,0-1 kg,7.9,0.56,8.46,Delivered,1.0,SAP_ECC,Snowflake,8225506529,SF_BATCH_20251105,2025-12-02T13:35:00Z
PC-2025-006256,2025-11-24,2025-11-24T13:30:00Z,2025-11-24T23:30:00Z,2025-11-25T02:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,SAM,Same Day,Critical,12,False,50079,Zaragoza,Noreste,R-ZAR01-01,Linehaul,8.8,5-10 kg,18.2,1.3,19.5,Delivered,1.0,SAP_S4,Snowflake,8225506257,SF_BATCH_20251105,2025-12-22T13:35:00Z
PC-2025-006414,2025-11-24,2025-11-24T13:55:00Z,2025-11-25T20:55:00Z,2025-11-27T00:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,28120,Alcorcón,Centro,R-MAD01-02,Van,12.5,10+ kg,9.17,0.74,9.91,Delivered,1.0,SAP_S4,Snowflake,8225506415,SF_BATCH_20251105,2025-12-23T14:03:00Z
PC-2025-006221,2025-11-24,2025-11-24T14:10:00Z,2025-11-26T13:10:00Z,2025-11-27T04:10:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,46578,Sabadell,Este,R-BCN01-02,Van,2.2,1-5 kg,7.57,0.62,8.19,Delivered,1.0,SAP_S4,Snowflake,8225506222,SF_BATCH_20251105,2025-12-28T14:57:00Z
PC-2025-006667,2025-11-24,2025-11-24T14:15:00Z,2025-11-24T23:15:00Z,2025-11-25T01:15:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,SAM,Same Day,Critical,12,False,46547,Hospitalet de Llobregat,Este,R-BCN01-02,Van,4.2,1-5 kg,16.47,1.22,17.69,Delivered,1.0,SAP_S4,Snowflake,8225506668,SF_BATCH_20251105,2025-12-04T15:10:00Z
PC-2025-006136,2025-11-24,2025-11-24T14:50:00Z,2025-11-24T18:50:00Z,2025-11-25T05:50:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,41841,Jerez de la Frontera,Sur,R-SEV01-02,Van,0.6,0-1 kg,16.29,1.13,17.42,Delivered,2.0,SAP_ECC,Snowflake,8225506137,SF_BATCH_20251105,2025-12-23T14:51:00Z
PC-2025-005898,2025-11-24,2025-11-24T15:00:00Z,2025-11-25T02:00:00Z,2025-11-25T10:00:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-107,MetroBooks,SMB,B2C,SAM,EXP,Express,High,24,False,46401,Barcelona,Este,R-VAL02-01,Van,3.2,1-5 kg,12.56,0.97,13.53,Delivered,1.0,SAP_ECC,Snowflake,8225505899,SF_BATCH_20251105,2025-12-23T15:37:00Z
PC-2025-006010,2025-11-24,2025-11-24T15:35:00Z,2025-11-25T11:35:00Z,2025-11-25T20:35:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,46373,Hospitalet de Llobregat,Este,R-VAL02-01,Van,14.4,10+ kg,15.52,1.22,16.74,Delivered,2.0,SAP_S4,Snowflake,8225506011,SF_BATCH_20251105,2025-12-08T16:05:00Z
PC-2025-006148,2025-11-24,2025-11-24T15:50:00Z,2025-11-24T23:50:00Z,2025-11-25T02:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,28326,Leganés,Centro,R-MAD01-02,Van,1.6,1-5 kg,15.71,1.24,16.95,Delivered,1.0,SAP_S4,Snowflake,8225506149,SF_BATCH_20251105,2025-12-29T16:48:00Z
PC-2025-006804,2025-11-24,2025-11-24T16:15:00Z,2025-11-25T22:15:00Z,2025-11-29T03:15:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46660,Castellón,Este,R-BCN01-02,Van,15.8,10+ kg,9.73,0.73,10.46,Returned,3.0,ParcelOps,Snowflake,8225506805,SF_BATCH_20251105,2025-12-24T16:55:00Z
PC-2025-005944,2025-11-24,2025-11-24T16:20:00Z,2025-11-24T22:20:00Z,2025-11-25T03:20:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,SAM,Same Day,Critical,12,False,28998,Alcalá de Henares,Centro,R-MAD02-01,Van,16.4,10+ kg,22.26,1.79,24.05,Delivered,1.0,ParcelOps,Snowflake,8225505945,SF_BATCH_20251105,2025-12-20T17:16:00Z
PC-2025-006303,2025-11-24,2025-11-24T16:30:00Z,2025-11-25T00:30:00Z,2025-11-25T04:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,50887,Teruel,Noreste,R-ZAR01-01,Linehaul,2.6,1-5 kg,18.24,1.43,19.67,Delivered,1.0,SAP_ECC,Snowflake,8225506304,SF_BATCH_20251105,2025-12-18T16:43:00Z
PC-2025-006500,2025-11-24,2025-11-24T16:35:00Z,2025-11-25T01:35:00Z,2025-11-25T15:35:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,46409,Sabadell,Este,R-BCN01-02,Van,14.4,10+ kg,14.43,1.19,15.62,Delivered,1.0,SAP_S4,Snowflake,8225506501,SF_BATCH_20251105,2025-12-26T17:25:00Z
PC-2025-005936,2025-11-24,2025-11-24T17:15:00Z,2025-11-26T06:15:00Z,2025-11-27T05:15:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-109,UrbanNest,SMB,B2C,ECO,ECO,Economy,Low,72,False,28508,Madrid,Centro,R-MAD02-01,Van,9.0,5-10 kg,8.34,0.61,8.95,Delivered,2.0,SAP_S4,Snowflake,8225505937,SF_BATCH_20251105,2025-12-02T18:03:00Z
PC-2025-006161,2025-11-24,2025-11-24T17:25:00Z,2025-11-25T20:25:00Z,2025-11-26T14:25:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,46231,Barcelona,Este,R-VAL02-01,Van,2.9,1-5 kg,8.83,0.68,9.51,Delivered,1.0,SAP_S4,Snowflake,8225506162,SF_BATCH_20251105,2025-12-22T17:38:00Z
PC-2025-006791,2025-11-25,2025-11-25T07:30:00Z,2025-11-26T18:30:00Z,2025-11-27T02:30:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-107,MetroBooks,SMB,B2C,SAM,STD,Standard,Normal,48,False,46479,Badalona,Este,R-BCN01-02,Van,1.2,1-5 kg,9.17,0.72,9.89,Delivered,2.0,ParcelOps,Snowflake,8225506792,SF_BATCH_20251105,2026-01-03T08:12:00Z
PC-2025-006294,2025-11-25,2025-11-25T07:45:00Z,2025-11-27T20:45:00Z,2025-11-28T12:45:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,ECO,Economy,Low,72,False,46417,Sabadell,Este,R-BCN01-02,Van,3.8,1-5 kg,7.09,0.56,7.65,Delivered,1.0,SAP_ECC,Snowflake,8225506295,SF_BATCH_20251105,2026-01-06T08:16:00Z
PC-2025-006764,2025-11-25,2025-11-25T08:55:00Z,2025-11-25T20:55:00Z,2025-11-26T11:55:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-107,MetroBooks,SMB,B2C,SAM,EXP,Express,High,24,False,46447,Tarragona,Este,R-VAL02-01,Van,0.6,0-1 kg,11.42,0.94,12.36,Delivered,1.0,ParcelOps,Snowflake,8225506765,SF_BATCH_20251105,2026-01-02T09:50:00Z
PC-2025-006065,2025-11-25,2025-11-25T09:15:00Z,2025-11-27T04:15:00Z,2025-11-28T02:15:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,41787,Sevilla,Sur,R-SEV01-02,Van,0.2,0-1 kg,7.23,0.49,7.72,Delivered,1.0,SAP_S4,Snowflake,8225506066,SF_BATCH_20251105,2025-12-07T09:32:00Z
PC-2025-006246,2025-11-25,2025-11-25T11:25:00Z,2025-11-26T23:25:00Z,2025-11-29T04:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,41562,Málaga,Sur,R-SEV01-02,Van,1.4,1-5 kg,7.3,0.54,7.84,Delivered,1.0,ParcelOps,Snowflake,8225506247,SF_BATCH_20251105,2025-12-16T11:32:00Z
PC-2025-006150,2025-11-25,2025-11-25T11:30:00Z,2025-11-27T15:30:00Z,2025-11-27T23:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,28838,Alcalá de Henares,Centro,R-MAD01-02,Van,0.4,0-1 kg,6.37,0.44,6.81,Delivered,1.0,SAP_S4,Snowflake,8225506151,SF_BATCH_20251105,2026-01-04T11:32:00Z
PC-2025-006202,2025-11-25,2025-11-25T11:35:00Z,2025-11-27T14:35:00Z,2025-11-29T09:35:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,41651,Dos Hermanas,Sur,R-SEV01-02,Van,2.9,1-5 kg,7.8,0.63,8.43,Delivered,1.0,SAP_ECC,Snowflake,8225506203,SF_BATCH_20251105,2026-01-02T11:50:00Z
PC-2025-005967,2025-11-25,2025-11-25T11:40:00Z,2025-11-26T00:40:00Z,2025-11-26T17:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,EXP,Express,High,24,False,41039,Dos Hermanas,Sur,R-SEV01-02,Van,5.1,5-10 kg,14.86,1.21,16.07,Delivered,2.0,SAP_S4,Snowflake,8225505968,SF_BATCH_20251105,2025-12-10T12:20:00Z
PC-2025-006317,2025-11-25,2025-11-25T12:00:00Z,2025-11-26T01:00:00Z,2025-11-26T21:00:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28121,Alcorcón,Centro,R-MAD01-02,Van,1.5,1-5 kg,11.55,0.92,12.47,Delivered,1.0,SAP_ECC,Snowflake,8225506318,SF_BATCH_20251105,2025-12-30T12:21:00Z
PC-2025-006343,2025-11-25,2025-11-25T12:15:00Z,2025-11-26T04:15:00Z,2025-11-26T20:15:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41910,Málaga,Sur,R-SEV01-02,Van,3.1,1-5 kg,12.98,0.98,13.96,Delivered,1.0,SAP_S4,Snowflake,8225506344,SF_BATCH_20251105,2025-12-19T12:19:00Z
PC-2025-006689,2025-11-25,2025-11-25T12:15:00Z,2025-11-26T18:15:00Z,2025-11-27T15:15:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,28721,Coslada,Centro,R-MAD02-01,Van,1.3,1-5 kg,9.06,0.62,9.68,Delivered,2.0,SAP_S4,Snowflake,8225506690,SF_BATCH_20251105,2025-12-27T12:41:00Z
PC-2025-006109,2025-11-25,2025-11-25T12:45:00Z,2025-11-26T03:45:00Z,2025-11-26T07:45:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,EXP,Express,High,24,False,46038,Tarragona,Este,R-BCN01-02,Van,4.7,1-5 kg,12.9,0.87,13.77,Delivered,2.0,SAP_ECC,Snowflake,8225506110,SF_BATCH_20251105,2025-12-09T13:27:00Z
